what,kind,bundleId,bundleVersion,description,time
java.vm.vendor,sysinfo,,,"Apple Inc.",1335609484860
java.vm.version,sysinfo,,,"20.6-b01-415",1335609484860
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1335609484863
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1335609485075
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1335609485214
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1335609485463
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1335609485743
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1335609486485
started,bundle,org.eclipse.mylyn.team.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.team.ui",1335609486522
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1335609486525
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1335609486635
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1335609489073
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1335609489447
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1335609490404
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1335609491459
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335609898808
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335609898887
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1335609908170
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1335609926029
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1335609926995
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1335609927412
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335609931885
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335609961823
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1335609962994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335609964802
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610226650
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335610232932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610234626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610334060
started,bundle,org.eclipse.mylyn.java.tasks,3.7.0.v20120319-0200,"org.eclipse.mylyn.java.tasks",1335610369789
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.17,"org.tigris.subversion.clientadapter.javahl",1335610369842
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.15,"org.tigris.subversion.clientadapter.svnkit",1335610369857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335610370820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335610390921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335610468041
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335610470590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610491930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610515759
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610517767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610518735
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610521771
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610532193
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610532886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610537684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610537726
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610540501
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610550591
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610754227
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610763041
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610821809
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610857632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610862883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610864465
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610867032
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610868958
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610870545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335610880914
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335611271972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335611305592
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335611306749
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335611311375
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335611311763
started,bundle,org.eclipse.mylyn.java.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.java.ui",1335611320788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335611326278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335611327516
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335611336285
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335611338070
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335611349357
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335611350814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335611351382
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335611351670
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335611352022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335611352356
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335611352637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335611386340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335611386934
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335611389319
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335611390421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335611391699
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335611395589
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335611397130
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335611449460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335611463820
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335611502252
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1335611513547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335611523146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335611541393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335611549031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335611748943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335611768713
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335611771866
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335611775075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335611785564
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335611786703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335611988722
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335611993236
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335611993866
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335612032947
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335612033926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335612043516
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335612044393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335612053009
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335612054014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335612054757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335612060647
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335612067228
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1335612068970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335612071961
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335612081413
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335612082546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335612208872
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335612209757
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335612320456
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335612321418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335612651350
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335612663531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335612694755
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335612710718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335612722374
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335612724341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335613821268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335613822372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335614545765
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335614547591
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335614548254
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1335614555623
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335614556641
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335614556923
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1335614558565
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335614559348
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335614559579
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335614573275
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335614574758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335614581715
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335614581998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335614617676
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335614619047
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335614628212
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335614629054
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335614631017
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335614634641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335614642270
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335614643248
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335614654469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335614655072
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335614663483
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335614664256
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335614672713
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335614673376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335614674635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335614675383
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335614682571
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335614684390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335614694771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335614695472
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335614705500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335614706296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335614728022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335614732954
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335614752920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335614758530
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335614759713
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335614780806
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335614792236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335614799348
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335614799880
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335614801751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335614821363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335614827855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335614836229
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335614866435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335614871120
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335614893358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335614903406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335614904328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335615101421
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335615104846
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335615107017
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335615187216
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335615195301
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335615197612
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335615199105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335615208204
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335615220453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335615223716
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335615226132
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335703962711
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335703972276
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335704031914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335704041139
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335704042235
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335704052364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335704054784
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335704119620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335704448868
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335704454936
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335704511070
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335704519784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335704601772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335704604702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335704608637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335704614171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335704618744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335704627882
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335704668689
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335704689120
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335704738859
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335704794464
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335704794520
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335704795361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335704952497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335704964675
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335705013066
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335705026115
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335705028405
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335705033174
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335705073470
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335705074331
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335705104051
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335705118203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335705133830
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335705150935
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335705155728
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335705178575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335705187864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335705189182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335705190371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335705190437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335705191719
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335705285804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335705519128
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335705521588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335706891730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335706913006
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335706916009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335706919950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335706926516
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335707272796
