what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333012383127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333012384763
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333012385741
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333012385826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333012387118
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333012391245
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333012391277
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1333012391311
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1333012396073
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1333012396073
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20110509,"org.eclipse.jdt.launching.macosx",1333012396179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333012406140
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1333012414343
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1333012418062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333012419558
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1333012419882
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1333012419929
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1333012420015
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1333012420364
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1333012425290
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1333012425291
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1333012428975
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1333012429069
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333012464708
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1333012478239
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1333012478918
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1333012478998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333012481319
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333012488621
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1333012489549
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333012490521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333012556771
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333012558023
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333012691859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333012694801
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333012696184
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333021638159
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333021657914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333021662293
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1333021665069
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1333021675230
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333021676207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333021676448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333021679427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333021718688
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1333021722158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333021722808
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333021723061
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1333021727417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333021728214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333021728498
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333021732540
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333021739626
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1333021754484
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1333021806987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333021807294
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1333021812875
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1333021813997
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1333021814595
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333021835584
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333021839780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333021860654
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333021919844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333021925630
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333021931389
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333021943779
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1333021952988
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1333021954287
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333021956208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333021962277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333021979253
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1333021982407
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333021983532
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333022012908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333022019857
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333022217233
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333022706900
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333022708511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333022708680
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333022709728
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023239964
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1333023244388
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333023249028
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333023252026
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333023264806
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333023268720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023288835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023294835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023298736
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023311609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023327484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023348821
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023348926
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023351020
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023353805
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023361336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023422747
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023469030
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023472117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023513942
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333023518545
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1333023521969
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023522915
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023523149
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1333023528641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023529280
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023529543
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1333023532060
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023533171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023533459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1333023534601
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023535018
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023558642
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333023562833
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023563333
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023748042
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1333023749044
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1333023765071
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023765938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023766360
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1333023769027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023769460
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023769744
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1333023771305
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023771855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023772126
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1333023776349
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1333023778914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023779356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023779609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023780066
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023790093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333023831274
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333023842589
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023844812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023847237
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333023872215
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333023886835
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333023909929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333023910539
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333023914836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333024028847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333024041658
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333024067501
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333024068651
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333024070829
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333024191741
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333024411406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333024411961
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333024937397
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333025021970
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333025046374
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333025050649
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333025053039
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333025053379
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333025053631
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1333025124716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1333025124823
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1333025154113
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1333025166491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333025182422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1333025185387
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1333025185516
